acquired,clouds,clear,heavy_haze,light_haze,sensor,quality
2019-12-10T05:39:33.94353Z,14,29,24,33,PS2.SD,standard
2019-12-10T05:47:43.301063Z,24,13,34,30,PS2.SD,standard
2019-12-10T05:47:45.403982Z,4,28,36,33,PS2.SD,standard
2019-10-17T05:35:08.69397Z,0,0,0,100,PS2.SD,standard
2019-10-17T05:35:06.650295Z,0,0,5,95,PS2.SD,standard
2019-10-18T05:35:03.987964Z,35,12,8,45,PS2.SD,standard
2019-11-11T05:49:43.60833Z,2,4,94,0,PS2.SD,test
2019-12-05T05:22:27.269359Z,0,100,0,0,PS2,standard
2019-12-11T05:19:02.546017Z,0,25,0,75,PS2,standard
2019-12-09T05:27:39.141499Z,87,0,12,0,PS2,test
2019-12-08T05:20:15.669701Z,0,100,0,0,PS2,standard
2019-12-07T05:12:12.619544Z,0,100,0,0,PS2,standard
2019-12-04T05:19:55.553751Z,0,20,21,60,PS2,standard
2019-12-03T05:49:04.373011Z,0,100,0,0,PS2.SD,standard
2019-12-02T05:22:13.714787Z,0,100,0,0,PS2,standard
2019-12-02T05:18:39.171127Z,0,100,0,0,PS2,standard
2019-11-30T05:26:37.8968Z,0,100,0,0,PS2,standard
2019-11-30T05:07:11.699774Z,0,100,0,0,PS2,standard
2019-11-29T04:02:55.416214Z,0,0,100,0,PS2,standard
2019-11-29T05:10:51.50476Z,10,19,22,48,PS2,standard
2019-11-26T05:22:27.445104Z,60,24,15,0,PS2,standard
2019-11-25T05:10:08.207814Z,0,100,0,0,PS2,standard
2019-11-25T05:48:57.557651Z,0,71,0,29,PS2.SD,standard
2019-11-23T05:20:28.193732Z,0,100,0,0,PS2,standard
2019-11-21T05:21:17.444616Z,24,49,28,0,PS2,standard
2019-11-20T05:19:57.700897Z,0,100,0,0,PS2,standard
2019-11-18T05:49:26.043233Z,0,100,0,0,PS2.SD,standard
2019-11-18T05:39:59.294152Z,0,100,0,0,PS2.SD,standard
2019-11-18T05:05:16.392865Z,0,100,0,0,PS2,standard
2019-11-17T05:08:33.431278Z,0,100,0,0,PS2,standard
2019-11-16T04:03:01.661347Z,89,10,0,1,PS2,test
2019-11-12T05:20:08.567192Z,8,5,82,4,PS2,standard
2019-11-12T04:04:42.756369Z,2,1,95,1,PS2,standard
2019-11-09T04:05:26.300107Z,0,100,0,0,PS2,standard
2019-11-08T05:36:32.705987Z,0,100,0,0,PS2.SD,standard
2019-11-06T05:19:47.503671Z,0,74,8,18,PS2,standard
2019-11-04T05:50:17.916391Z,0,100,0,0,PS2.SD,standard
2019-11-04T05:35:34.199513Z,0,100,0,0,PS2.SD,standard
2019-11-03T04:04:06.078783Z,10,46,41,2,PS2,test
2019-10-31T05:17:58.712019Z,0,70,0,30,PS2,standard
2019-10-30T05:19:29.886807Z,0,44,0,56,PS2,standard
2019-10-28T05:50:05.657581Z,0,77,0,23,PS2.SD,standard
2019-10-27T04:06:16.555963Z,0,100,0,0,PS2,standard
2019-10-26T04:07:42.486074Z,0,49,0,51,PS2,standard
2019-10-25T05:19:03.701789Z,0,45,0,55,PS2,standard
2019-10-24T05:20:47.561347Z,0,82,0,18,PS2,standard
2019-10-22T05:51:06.552078Z,0,100,0,0,PS2.SD,standard
2019-10-21T05:21:56.933001Z,0,100,0,0,PS2,standard
2019-10-17T04:09:03.485643Z,0,0,98,2,PS2,standard
2019-10-16T04:07:19.161162Z,0,33,0,67,PS2,standard
2019-10-15T05:50:39.07488Z,0,98,0,2,PS2.SD,standard
2019-10-15T05:50:37.01705Z,0,99,0,1,PS2.SD,standard
2019-10-12T05:19:50.093023Z,0,80,0,20,PS2,standard
2019-10-10T05:10:17.041228Z,0,100,0,0,PS2,standard
2019-10-23T08:03:52.628357Z,0,100,0,0,PS2,standard
