acquired,clouds,clear,heavy_haze,light_haze,sensor,quality
2019-11-11T05:49:43.60833Z,2,4,94,0,PS2.SD,test
2019-11-11T05:49:45.64781Z,17,6,77,0,PS2.SD,test
2019-10-20T05:22:07.573496Z,0,100,0,0,PS2,standard
2019-12-05T05:22:27.269359Z,0,100,0,0,PS2,standard
2019-12-09T05:27:39.141499Z,87,0,12,0,PS2,test
2019-12-08T05:20:16.71618Z,0,100,0,0,PS2,standard
2019-12-07T05:22:57.409452Z,0,100,0,0,PS2,standard
2019-12-04T05:19:55.553751Z,0,20,21,60,PS2,standard
2019-12-03T05:49:06.456007Z,0,100,0,0,PS2.SD,standard
2019-12-03T05:49:04.373011Z,0,100,0,0,PS2.SD,standard
2019-12-02T05:22:13.714787Z,0,100,0,0,PS2,standard
2019-12-02T05:18:39.171127Z,0,100,0,0,PS2,standard
2019-11-30T05:07:11.699774Z,0,100,0,0,PS2,standard
2019-11-29T04:02:55.416214Z,0,0,100,0,PS2,standard
2019-11-27T05:21:09.711118Z,97,2,0,0,PS2,test
2019-11-26T05:22:27.445104Z,60,24,15,0,PS2,standard
2019-11-26T05:49:54.230869Z,17,34,45,4,PS2.SD,standard
2019-11-25T04:02:26.357752Z,0,96,0,4,PS2,standard
2019-11-25T05:10:08.207814Z,0,100,0,0,PS2,standard
2019-11-25T05:48:57.557651Z,0,71,0,29,PS2.SD,standard
2019-11-24T05:41:08.174566Z,0,100,0,0,PS2.SD,standard
2019-11-23T05:20:24.315152Z,0,100,0,0,PS2,standard
2019-11-23T05:20:23.261858Z,0,100,0,0,PS2,standard
2019-11-23T05:20:28.193732Z,0,100,0,0,PS2,standard
2019-11-21T05:21:17.444616Z,24,49,28,0,PS2,standard
2019-11-19T05:19:37.178074Z,0,100,0,0,PS2,standard
2019-11-18T05:49:26.043233Z,0,100,0,0,PS2.SD,standard
2019-11-18T05:39:59.294152Z,0,100,0,0,PS2.SD,standard
2019-11-17T04:02:15.47671Z,0,100,0,0,PS2,standard
2019-11-17T05:20:33.751542Z,0,94,0,6,PS2,standard
2019-11-16T04:03:01.661347Z,89,10,0,1,PS2,test
2019-11-15T05:18:57.001506Z,2,10,67,21,PS2,standard
2019-11-15T05:18:58.047985Z,12,17,56,15,PS2,standard
2019-11-12T05:20:08.567192Z,8,5,82,4,PS2,standard
2019-11-12T05:20:09.613146Z,17,11,62,10,PS2,standard
2019-11-12T04:04:43.692223Z,0,5,69,26,PS2,standard
2019-11-10T05:20:24.898043Z,0,100,0,0,PS2,standard
2019-11-09T04:05:26.300107Z,0,100,0,0,PS2,standard
2019-11-08T05:19:11.899105Z,0,100,0,0,PS2,standard
2019-11-04T05:50:17.916391Z,0,100,0,0,PS2.SD,standard
2019-11-04T05:35:34.199513Z,0,100,0,0,PS2.SD,standard
2019-11-03T04:04:06.078783Z,10,46,41,2,PS2,test
2019-11-01T05:20:09.459891Z,18,22,58,2,PS2,standard
2019-10-30T05:19:29.886807Z,0,44,0,56,PS2,standard
2019-10-29T05:51:09.373692Z,0,56,6,39,PS2.SD,standard
2019-10-29T05:51:07.296987Z,0,6,27,67,PS2.SD,standard
2019-10-27T04:06:16.555963Z,0,100,0,0,PS2,standard
2019-10-26T04:07:42.486074Z,0,49,0,51,PS2,standard
2019-10-26T05:18:25.240276Z,0,83,0,17,PS2,standard
2019-10-25T05:19:03.701789Z,0,45,0,55,PS2,standard
2019-10-24T05:20:47.561347Z,0,82,0,18,PS2,standard
2019-10-22T05:51:06.552078Z,0,100,0,0,PS2.SD,standard
2019-10-21T05:21:56.933001Z,0,100,0,0,PS2,standard
2019-10-23T08:03:52.628357Z,0,100,0,0,PS2,standard
