acquired,clouds,clear,heavy_haze,light_haze,sensor,quality
2019-12-09T05:46:53.516677Z,94,2,4,0,PS2.SD,test
2019-12-09T05:36:07.810453Z,79,3,18,0,PS2.SD,test
2019-11-03T05:49:27.677003Z,0,15,3,83,PS2.SD,standard
2019-11-03T05:49:25.622843Z,5,26,8,61,PS2.SD,standard
2019-11-21T05:25:27.905582Z,2,37,60,0,PS2,standard
2019-12-07T05:36:27.730136Z,0,100,0,0,PS2.SD,standard
2019-12-06T05:37:59.62971Z,0,91,0,9,PS2.SD,standard
2019-12-04T03:57:55.689225Z,0,1,98,2,PS2,standard
2019-12-03T03:59:09.193754Z,0,100,0,0,PS2,standard
2019-12-03T05:17:46.655534Z,0,100,0,0,PS2,standard
2019-12-02T03:57:48.910052Z,0,83,0,17,PS2,standard
2019-12-01T05:46:57.096668Z,0,99,0,1,PS2.SD,standard
2019-12-01T05:38:11.384299Z,0,98,0,2,PS2.SD,standard
2019-11-30T03:59:48.799505Z,0,60,7,33,PS2,standard
2019-11-28T03:57:38.169313Z,47,37,0,4,PS2,test
2019-11-26T04:01:05.93685Z,2,36,53,6,PS2,standard
2019-11-23T04:00:47.905909Z,0,100,0,0,PS2,standard
2019-11-23T05:19:32.979999Z,0,100,0,0,PS2,standard
2019-11-19T05:16:40.850079Z,0,100,0,0,PS2,standard
2019-11-18T03:59:36.714777Z,0,100,0,0,PS2,standard
2019-11-17T05:48:33.619776Z,0,100,0,0,PS2.SD,standard
2019-11-17T05:20:22.67014Z,0,100,0,0,PS2,standard
2019-11-11T05:17:10.687986Z,98,1,1,0,PS2,test
2019-11-10T04:02:34.194925Z,0,100,0,0,PS2,standard
2019-11-10T05:48:45.901436Z,0,96,0,4,PS2.SD,standard
2019-11-09T05:19:18.301092Z,0,100,0,0,PS2,standard
2019-11-07T04:02:46.761337Z,0,90,0,10,PS2,standard
2019-11-05T04:04:16.87748Z,0,100,0,0,PS2,standard
2019-11-05T05:21:09.224306Z,0,100,0,0,PS2,standard
2019-11-04T04:03:57.476954Z,0,100,0,0,PS2,standard
2019-11-04T04:03:58.408614Z,0,100,0,0,PS2,standard
2019-11-04T05:18:56.668329Z,0,100,0,0,PS2,standard
2019-11-01T04:04:30.012167Z,0,27,26,47,PS2,standard
2019-11-01T05:17:55.743407Z,4,20,76,0,PS2,standard
2019-10-29T05:19:46.844098Z,0,69,0,31,PS2,standard
2019-10-28T04:06:45.050611Z,0,65,0,35,PS2,standard
2019-10-27T05:49:06.215972Z,0,90,0,10,PS2.SD,standard
2019-10-23T04:04:21.981207Z,0,100,0,0,PS2,standard
2019-10-22T05:17:13.728785Z,0,100,0,0,PS2,standard
2019-10-21T05:18:04.363737Z,0,100,0,0,PS2,standard
2019-10-20T05:35:35.932189Z,0,100,0,0,PS2.SD,standard
2019-12-08T08:01:45.483908Z,0,100,0,0,PS2,standard
