,AVG_1220300141,AVG_1117600141,AVG_2108000631,AVG_1107702081,AVG_1109701811,AVG_2129100331,AVG_1129100861,AVG_1119001241,AVG_1119102831,AVG_1209300921,AVG_1226001051,AVG_1226901291,AVG_1116700851,AVG_1116701151,AVG_1107200821,AVG_1107200551,AVG_1107900721,AVG_1126101461,AVG_2105400921,AVG_1103400641,AVG_2103400341,AVG_1101600961,AVG_1121600241,AVG_1121600081,AVG_1121600121,AVG_1226001161,AVG_1203700901,AVG_1203700321,AVG_1203700551,AVG_1220302561,AVG_1129101071,AVG_1127100831,AVG_2127101001,AVG_1121100711,AVG_1107701101,AVG_1117600691,AVG_1119001521,AVG_1201500791,AVG_1203700041,AVG_1220301531,AVG_1121100171,AVG_1107703221,AVG_1109703061,AVG_1112300661,AVG_1116702111,AVG_1121101981,AVG_1115501701,AVG_2117400131,AVG_1125000781,AVG_2126101911,AVG_1119800301,AVG_1117400831,AVG_1125301151
-40.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1915329125976561,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-39.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.3013226692708333,NaN,NaN,NaN
-38.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-37.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2343320450846351,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-36.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-35.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1847062972005205,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-34.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2784201538085935,NaN,NaN,1.2018867171223955
-33.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-32.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2136350911458331,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-31.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-30.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1838161938476561,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-29.0,NaN,1.3829190096028643,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.3338071500651039,NaN,NaN,1.1779480704752603
-28.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.3098842822265624,NaN,NaN,NaN,1.2149110742187497,1.1799813655598956,NaN,1.1395196533203125,NaN,NaN,NaN,0.9212875667317708,1.148685861816406,1.2429082666015623,1.2736843489583332,1.3072804280598957,1.3060758341471355,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-27.0,NaN,NaN,NaN,NaN,NaN,1.2888410530598955,1.2868694689941405,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2470672420247395,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.241983879801432,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-26.0,1.2651980045572915,NaN,1.1857514819335935,1.198838789876302,1.2203978084309897,NaN,NaN,1.14418473836263,NaN,1.1835966931152342,1.1763169376627602,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1660899861653646,1.2115418855794269,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-25.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-24.0,NaN,1.337927561035156,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1810670003255206,1.2213884301757811
-23.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2603980643717447,NaN,NaN,NaN,1.2105733528645832,1.225010371907552,1.1994810083007812,1.1740316731770832,NaN,NaN,NaN,0.8678817887369791,1.1741874446614582,1.254360744628906,1.2397788378906252,1.263076429036458,1.3046715690104165,1.115595100097656,1.1075344490559895,1.1358936303710936,1.208829383951823,1.4308282747395833,NaN,1.2442102034505205,1.223151300455729,1.346868273925781,1.236094045410156,NaN,NaN,1.2667563842773435,NaN,NaN,NaN,1.2216962361653645,NaN,NaN,1.2533425366210937,1.394350879720052,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-22.0,NaN,NaN,NaN,NaN,NaN,1.2525998913574217,1.2634391585286455,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.195809396972656,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.271074912109375,NaN,NaN,NaN,NaN,1.3330283528645832,NaN,NaN,NaN,NaN,NaN,NaN,1.2802481103515624,1.1042032316080725,NaN,NaN,1.1481623006184893,1.152258146158854,1.2569131013997394,NaN,NaN,NaN,NaN
-21.0,1.2367351049804685,NaN,1.1408417936197914,1.1598620336914063,1.1473145263671873,NaN,NaN,1.1627523714192705,NaN,1.279493664957682,1.2550347330729166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1791096655273436,1.2114709733072917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2192662719726561,NaN,NaN
-20.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-19.0,NaN,1.3912032568359374,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.209466477864583,NaN
-18.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.3931910758463542,NaN,NaN,NaN,1.243007286783854,1.2086884733072913,1.238875987955729,1.1632420377604167,1.1944023421223957,NaN,NaN,1.2209948079427082,1.5980963305664062,1.316460871582031,1.2794875691731769,1.2929017399088538,1.327386516113281,1.180361973470052,1.157982842610677,1.1574928092447916,1.2401905948893226,1.4854540747070313,NaN,1.2707375073242186,1.2630269930013018,1.3929350813802082,1.2058939680989582,NaN,NaN,1.3269244360351562,NaN,NaN,NaN,1.1916276147460936,NaN,NaN,1.2664234554036458,1.3753624593098959,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-17.0,NaN,NaN,NaN,NaN,NaN,1.2033414721679687,1.2474259281412758,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.3343469832356767,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.231941310628255,NaN,NaN,NaN,NaN,1.264135207519531,NaN,NaN,NaN,NaN,1.2581636572265622,NaN,1.2657788370768228,1.0648864388020831,NaN,NaN,1.0944313476562495,1.124994112955729,1.1996817578124999,NaN,NaN,NaN,NaN
-16.0,1.1893929475911456,NaN,NaN,1.1929893904622393,1.1682621956380208,NaN,NaN,1.1956255330403645,NaN,1.2295603124999999,1.1628520003255207,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0128275667317708,1.1509446899414062,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1341068896484374,NaN,NaN
-15.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2969601188151039,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-14.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.6327294099934893,NaN,1.2678298063151041,NaN
-13.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.196176359863281,NaN,1.2142529280598955,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.112138681640625,NaN,1.1469230891927082,1.0864467228190104,1.4030118001302085,NaN,1.2853113476562499,1.1251228125,1.3587929890950523,1.2346097648111978,NaN,NaN,1.2206273811848956,NaN,NaN,NaN,1.2243000439453124,NaN,NaN,1.2274872249348956,1.355974424641927,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-12.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2069329162597653,NaN,NaN,NaN,NaN,1.2377082112630204,1.464200715332031,NaN,NaN,NaN,1.1540103548177083,NaN,1.2987170532226562,1.1566698803710935,NaN,NaN,1.194362150065104,1.0854610319010414,0.8558175065104162,NaN,NaN,NaN,NaN
-11.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2200906738281247,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.193210887858073,NaN,NaN
-10.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2565516992187498,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-9.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.6414278092447916,NaN,NaN,1.2148042822265623
-8.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2048376888020833,NaN,NaN,NaN,NaN,0.9949943733723954,NaN,1.361170763346354,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-7.0,NaN,NaN,NaN,NaN,NaN,0.9060312109374994,0.9015868424479162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.6297360701497394,NaN,NaN,NaN,1.152988683268229,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-6.0,0.905924856770833,NaN,NaN,NaN,NaN,NaN,NaN,1.1021206819661455,NaN,0.9897754703776039,0.9310419531249998,0.9817515592447913,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8333038069661457,0.8822575748697917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-5.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-4.0,NaN,1.337733323567708,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9926198339843748
-3.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9732269352213537,NaN,NaN,NaN,1.0216274446614582,0.9795133300781248,0.9944257942708328,1.471080825195312,NaN,NaN,NaN,1.2258184456380206,1.176955262044271,1.5951792333984374,1.4029294335937497,1.1594390722656247,1.3320469905598957,0.9166637597656249,0.7651702880859369,0.8696681803385413,0.780414114583333,1.2675749430338537,NaN,1.0080041878255208,1.3437105257161457,1.252074537760416,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9050880175781244,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-2.0,NaN,NaN,NaN,NaN,NaN,0.9867580305989581,1.02342162109375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0647402604166663,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-1.0,1.3580056249999999,NaN,1.3975807486979168,1.288333068033854,1.3040789127604164,NaN,NaN,1.190859172363281,NaN,0.9968130509440103,0.9961460514322914,0.9120306974283853,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9931200488281245,0.8947673665364579,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.0,NaN,2.05918453531901,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.808162890625,NaN,NaN,NaN
2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.1534554711914065,NaN,NaN,NaN,2.0052134212239583,2.122799152832031,NaN,1.6001050488281248,1.5238497591145832,NaN,NaN,NaN,NaN,1.484262763671875,2.006543745117187,1.8728626904296872,1.754324891764323,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.860683024088542,NaN,1.6680794067382811,1.8608720174153646,NaN,NaN,NaN,NaN,1.807214287923177,2.009437242838541,1.4543201993815102,1.6911261555989583,1.73988345703125,NaN,1.7562994156901042,1.735341656087239,1.9738898429361977,0.835639755859375,NaN,NaN,NaN,NaN,NaN,1.5483280647786455,2.0558913411458333,NaN,NaN,1.4196789152018228,2.012771135253906,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.0,NaN,NaN,NaN,NaN,NaN,2.01963850016276,2.079903987630208,NaN,NaN,1.8540128100585938,2.0273131054687497,1.748008110961914,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5611805578613278,NaN,NaN,NaN,NaN,1.9393003124999997,NaN,NaN,NaN,NaN,NaN,NaN,1.8401149259440104,1.8178030574544268,NaN,NaN,2.151486180013021,1.8945337752278644,1.8341396573893227,NaN,2.0615685791015625,NaN,NaN
